Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,23804,2022,2,23,0,,Y
IDCJAC0009,23804,2022,2,24,0,,Y
IDCJAC0009,23804,2022,2,25,0,,Y
IDCJAC0009,23804,2022,2,26,0,,Y
IDCJAC0009,23804,2022,2,27,0,,Y
IDCJAC0009,23804,2022,2,28,0.2,1,Y
IDCJAC0009,23804,2022,3,1,3.8,1,Y
IDCJAC0009,23804,2022,3,2,0,,Y
IDCJAC0009,23804,2022,3,3,0,,Y
IDCJAC0009,23804,2022,3,4,0,,Y
IDCJAC0009,23804,2022,3,5,1.8,1,Y
IDCJAC0009,23804,2022,3,6,1.6,1,Y
IDCJAC0009,23804,2022,3,7,0,1,Y
IDCJAC0009,23804,2022,3,8,0,,Y
IDCJAC0009,23804,2022,3,9,0,,Y
IDCJAC0009,23804,2022,3,10,0,,Y
IDCJAC0009,23804,2022,3,11,0,,Y
IDCJAC0009,23804,2022,3,12,0,,Y
IDCJAC0009,23804,2022,3,13,0,1,Y
IDCJAC0009,23804,2022,3,14,0,,Y
IDCJAC0009,23804,2022,3,15,0,,Y
IDCJAC0009,23804,2022,3,16,0,,Y
IDCJAC0009,23804,2022,3,17,5.4,1,Y
IDCJAC0009,23804,2022,3,18,0,,Y
IDCJAC0009,23804,2022,3,19,0,1,Y
IDCJAC0009,23804,2022,3,20,0,,Y
IDCJAC0009,23804,2022,3,21,0,,Y
IDCJAC0009,23804,2022,3,22,0,1,Y
IDCJAC0009,23804,2022,3,23,1.8,1,Y
IDCJAC0009,23804,2022,3,24,0,,Y
IDCJAC0009,23804,2022,3,25,0,,Y
IDCJAC0009,23804,2022,3,26,0,,Y
IDCJAC0009,23804,2022,3,27,0,1,Y
IDCJAC0009,23804,2022,3,28,0,,Y
IDCJAC0009,23804,2022,3,29,0,1,Y
IDCJAC0009,23804,2022,3,30,0,,Y
IDCJAC0009,23804,2022,3,31,0,1,Y
IDCJAC0009,23804,2022,4,1,0,,Y
IDCJAC0009,23804,2022,4,2,0,,Y
IDCJAC0009,23804,2022,4,3,0,,Y
IDCJAC0009,23804,2022,4,4,0,,Y
IDCJAC0009,23804,2022,4,5,0,,Y
IDCJAC0009,23804,2022,4,6,5.8,1,Y
IDCJAC0009,23804,2022,4,7,0,,Y
IDCJAC0009,23804,2022,4,8,0,1,Y
IDCJAC0009,23804,2022,4,9,0,1,Y
IDCJAC0009,23804,2022,4,10,0,,Y
IDCJAC0009,23804,2022,4,11,1,1,Y
IDCJAC0009,23804,2022,4,12,0,,Y
IDCJAC0009,23804,2022,4,13,0,,Y
IDCJAC0009,23804,2022,4,14,0,,Y
IDCJAC0009,23804,2022,4,15,0.4,1,Y
IDCJAC0009,23804,2022,4,16,0,1,Y
IDCJAC0009,23804,2022,4,17,0,,Y
IDCJAC0009,23804,2022,4,18,3.4,1,Y
IDCJAC0009,23804,2022,4,19,0.6,1,Y
IDCJAC0009,23804,2022,4,20,0.6,1,Y
IDCJAC0009,23804,2022,4,21,2,1,Y
IDCJAC0009,23804,2022,4,22,0,,Y
IDCJAC0009,23804,2022,4,23,0,,Y
IDCJAC0009,23804,2022,4,24,0,,Y
IDCJAC0009,23804,2022,4,25,0,1,Y
IDCJAC0009,23804,2022,4,26,0,,Y
IDCJAC0009,23804,2022,4,27,1.6,1,Y
IDCJAC0009,23804,2022,4,28,0,1,Y
IDCJAC0009,23804,2022,4,29,0.4,1,Y
IDCJAC0009,23804,2022,4,30,0.4,1,Y
IDCJAC0009,23804,2022,5,1,0,1,N
IDCJAC0009,23804,2022,5,2,0,1,N
IDCJAC0009,23804,2022,5,3,0,1,N
IDCJAC0009,23804,2022,5,4,3.8,1,N
IDCJAC0009,23804,2022,5,5,24.8,1,N
IDCJAC0009,23804,2022,5,6,15.6,1,N
IDCJAC0009,23804,2022,5,7,0.8,1,N
IDCJAC0009,23804,2022,5,8,1.8,1,N
IDCJAC0009,23804,2022,5,9,0,1,N
IDCJAC0009,23804,2022,5,10,0,1,N
IDCJAC0009,23804,2022,5,11,0,1,N
IDCJAC0009,23804,2022,5,12,2,1,N
IDCJAC0009,23804,2022,5,13,0.4,1,N
IDCJAC0009,23804,2022,5,14,0.2,1,N
IDCJAC0009,23804,2022,5,15,0,,N
IDCJAC0009,23804,2022,5,16,2.8,1,N
IDCJAC0009,23804,2022,5,17,0.6,1,N
IDCJAC0009,23804,2022,5,18,0.4,1,N
IDCJAC0009,23804,2022,5,19,0.2,1,N
IDCJAC0009,23804,2022,5,20,0,1,N
IDCJAC0009,23804,2022,5,21,0,1,N
IDCJAC0009,23804,2022,5,22,0,1,N
IDCJAC0009,23804,2022,5,23,0,1,N
IDCJAC0009,23804,2022,5,24,0,,N
IDCJAC0009,23804,2022,5,25,0,1,N
IDCJAC0009,23804,2022,5,26,6.2,1,N
IDCJAC0009,23804,2022,5,27,0.4,1,N
IDCJAC0009,23804,2022,5,28,3.2,1,N
IDCJAC0009,23804,2022,5,29,0.6,1,N
IDCJAC0009,23804,2022,5,30,16.8,1,N
IDCJAC0009,23804,2022,5,31,10.4,1,N
IDCJAC0009,23804,2022,6,1,8.4,1,Y
IDCJAC0009,23804,2022,6,2,0,,Y
IDCJAC0009,23804,2022,6,3,0,,Y
IDCJAC0009,23804,2022,6,4,6.8,1,Y
IDCJAC0009,23804,2022,6,5,28.8,1,Y
IDCJAC0009,23804,2022,6,6,12.4,1,Y
IDCJAC0009,23804,2022,6,7,2,1,Y
IDCJAC0009,23804,2022,6,8,3.2,1,Y
IDCJAC0009,23804,2022,6,9,0.6,1,Y
IDCJAC0009,23804,2022,6,10,1.8,1,Y
IDCJAC0009,23804,2022,6,11,1.6,1,Y
IDCJAC0009,23804,2022,6,12,0.2,1,Y
IDCJAC0009,23804,2022,6,13,0.4,1,Y
IDCJAC0009,23804,2022,6,14,0,,Y
IDCJAC0009,23804,2022,6,15,4,1,Y
IDCJAC0009,23804,2022,6,16,2.2,1,Y
IDCJAC0009,23804,2022,6,17,0.4,1,Y
IDCJAC0009,23804,2022,6,18,0,1,Y
IDCJAC0009,23804,2022,6,19,0,,Y
IDCJAC0009,23804,2022,6,20,0.6,1,Y
IDCJAC0009,23804,2022,6,21,1.4,1,Y
IDCJAC0009,23804,2022,6,22,1.8,1,Y
IDCJAC0009,23804,2022,6,23,0.6,1,Y
IDCJAC0009,23804,2022,6,24,0,1,Y
IDCJAC0009,23804,2022,6,25,0.2,1,Y
IDCJAC0009,23804,2022,6,26,2,1,Y
IDCJAC0009,23804,2022,6,27,1.2,1,Y
IDCJAC0009,23804,2022,6,28,0,1,Y
IDCJAC0009,23804,2022,6,29,0,,Y
IDCJAC0009,23804,2022,6,30,6.6,1,Y
IDCJAC0009,23804,2022,7,1,1.2,1,Y
IDCJAC0009,23804,2022,7,2,0,1,Y
IDCJAC0009,23804,2022,7,3,1,1,Y
IDCJAC0009,23804,2022,7,4,0.2,1,Y
IDCJAC0009,23804,2022,7,5,0,,Y
IDCJAC0009,23804,2022,7,6,0,1,Y
IDCJAC0009,23804,2022,7,7,0.4,1,Y
IDCJAC0009,23804,2022,7,8,1.4,1,Y
IDCJAC0009,23804,2022,7,9,1.8,1,Y
IDCJAC0009,23804,2022,7,10,0.2,1,Y
IDCJAC0009,23804,2022,7,11,0,,Y
IDCJAC0009,23804,2022,7,12,1.8,1,Y
IDCJAC0009,23804,2022,7,13,2.8,1,Y
IDCJAC0009,23804,2022,7,14,0,,Y
IDCJAC0009,23804,2022,7,15,0,1,Y
IDCJAC0009,23804,2022,7,16,0,,Y
IDCJAC0009,23804,2022,7,17,13.2,1,Y
IDCJAC0009,23804,2022,7,18,5.8,1,Y
IDCJAC0009,23804,2022,7,19,0.2,1,Y
IDCJAC0009,23804,2022,7,20,0,,Y
IDCJAC0009,23804,2022,7,21,0,,Y
IDCJAC0009,23804,2022,7,22,0,,Y
IDCJAC0009,23804,2022,7,23,1.6,1,Y
IDCJAC0009,23804,2022,7,24,0,1,Y
IDCJAC0009,23804,2022,7,25,1.8,1,Y
IDCJAC0009,23804,2022,7,26,1.4,1,Y
IDCJAC0009,23804,2022,7,27,0,1,Y
IDCJAC0009,23804,2022,7,28,0.6,1,Y
IDCJAC0009,23804,2022,7,29,4.6,1,Y
IDCJAC0009,23804,2022,7,30,0,1,Y
IDCJAC0009,23804,2022,7,31,1.6,1,Y
IDCJAC0009,23804,2022,8,1,2.8,1,N
IDCJAC0009,23804,2022,8,2,0,1,N
IDCJAC0009,23804,2022,8,3,6.2,1,N
IDCJAC0009,23804,2022,8,4,0.6,1,N
IDCJAC0009,23804,2022,8,5,16,1,N
IDCJAC0009,23804,2022,8,6,7.8,1,N
IDCJAC0009,23804,2022,8,7,2.6,1,N
IDCJAC0009,23804,2022,8,8,7.8,1,N
IDCJAC0009,23804,2022,8,9,0,1,N
IDCJAC0009,23804,2022,8,10,0,,N
IDCJAC0009,23804,2022,8,11,7.6,1,N
IDCJAC0009,23804,2022,8,12,7.8,1,N
IDCJAC0009,23804,2022,8,13,9,1,N
IDCJAC0009,23804,2022,8,14,3.6,1,N
IDCJAC0009,23804,2022,8,15,1,1,N
IDCJAC0009,23804,2022,8,16,0.4,1,N
IDCJAC0009,23804,2022,8,17,0.2,1,N
IDCJAC0009,23804,2022,8,18,2.8,1,N
IDCJAC0009,23804,2022,8,19,2.6,1,N
IDCJAC0009,23804,2022,8,20,5,1,N
IDCJAC0009,23804,2022,8,21,0.4,1,N
IDCJAC0009,23804,2022,8,22,0.4,1,N
IDCJAC0009,23804,2022,8,23,26.6,1,N
IDCJAC0009,23804,2022,8,24,0.6,1,N
IDCJAC0009,23804,2022,8,25,1,1,N
IDCJAC0009,23804,2022,8,26,0.6,1,N
IDCJAC0009,23804,2022,8,27,0,,N
IDCJAC0009,23804,2022,8,28,0,,N
IDCJAC0009,23804,2022,8,29,0,,N
IDCJAC0009,23804,2022,8,30,7.6,1,N
IDCJAC0009,23804,2022,8,31,0.8,1,N
IDCJAC0009,23804,2022,9,1,0,1,Y
IDCJAC0009,23804,2022,9,2,2.6,1,Y
IDCJAC0009,23804,2022,9,3,1,1,Y
IDCJAC0009,23804,2022,9,4,0.2,1,Y
IDCJAC0009,23804,2022,9,5,0,,Y
IDCJAC0009,23804,2022,9,6,0,,Y
IDCJAC0009,23804,2022,9,7,0,,Y
IDCJAC0009,23804,2022,9,8,1.6,1,Y
IDCJAC0009,23804,2022,9,9,5.2,1,Y
IDCJAC0009,23804,2022,9,10,6,1,Y
IDCJAC0009,23804,2022,9,11,0,1,Y
IDCJAC0009,23804,2022,9,12,1.6,1,Y
IDCJAC0009,23804,2022,9,13,0,1,Y
IDCJAC0009,23804,2022,9,14,0,,
IDCJAC0009,23804,2022,9,15,1.2,2,Y
IDCJAC0009,23804,2022,9,16,2.4,1,Y
IDCJAC0009,23804,2022,9,17,16.8,1,Y
IDCJAC0009,23804,2022,9,18,2.8,1,Y
IDCJAC0009,23804,2022,9,19,2.2,1,Y
IDCJAC0009,23804,2022,9,20,2.8,1,Y
IDCJAC0009,23804,2022,9,21,5.6,1,Y
IDCJAC0009,23804,2022,9,22,3.6,1,Y
IDCJAC0009,23804,2022,9,23,0,1,Y
IDCJAC0009,23804,2022,9,24,4.2,1,Y
IDCJAC0009,23804,2022,9,25,0,1,Y
IDCJAC0009,23804,2022,9,26,5.8,1,Y
IDCJAC0009,23804,2022,9,27,8,1,Y
IDCJAC0009,23804,2022,9,28,6,1,Y
IDCJAC0009,23804,2022,9,29,0.2,1,Y
IDCJAC0009,23804,2022,9,30,0,,Y
IDCJAC0009,23804,2022,10,1,0,1,Y
IDCJAC0009,23804,2022,10,2,0,1,Y
IDCJAC0009,23804,2022,10,3,0,,Y
IDCJAC0009,23804,2022,10,4,1.6,1,Y
IDCJAC0009,23804,2022,10,5,21.8,1,Y
IDCJAC0009,23804,2022,10,6,0.2,1,Y
IDCJAC0009,23804,2022,10,7,1.4,1,Y
IDCJAC0009,23804,2022,10,8,2,1,Y
IDCJAC0009,23804,2022,10,9,0,1,Y
IDCJAC0009,23804,2022,10,10,0,,Y
IDCJAC0009,23804,2022,10,11,0,,Y
IDCJAC0009,23804,2022,10,12,0,1,Y
IDCJAC0009,23804,2022,10,13,2.8,1,Y
IDCJAC0009,23804,2022,10,14,5.2,1,Y
IDCJAC0009,23804,2022,10,15,0,1,Y
IDCJAC0009,23804,2022,10,16,0,1,Y
IDCJAC0009,23804,2022,10,17,0,1,Y
IDCJAC0009,23804,2022,10,18,0,,Y
IDCJAC0009,23804,2022,10,19,0,,Y
IDCJAC0009,23804,2022,10,20,0,,Y
IDCJAC0009,23804,2022,10,21,0,,Y
IDCJAC0009,23804,2022,10,22,0,,Y
IDCJAC0009,23804,2022,10,23,0.6,1,Y
IDCJAC0009,23804,2022,10,24,16,1,Y
IDCJAC0009,23804,2022,10,25,0.6,1,Y
IDCJAC0009,23804,2022,10,26,0.4,1,Y
IDCJAC0009,23804,2022,10,27,2.2,1,Y
IDCJAC0009,23804,2022,10,28,0,1,Y
IDCJAC0009,23804,2022,10,29,0,,Y
IDCJAC0009,23804,2022,10,30,0,,Y
IDCJAC0009,23804,2022,10,31,6.2,1,Y
IDCJAC0009,23804,2022,11,1,9,1,N
IDCJAC0009,23804,2022,11,2,9.2,1,N
IDCJAC0009,23804,2022,11,3,5.2,1,N
IDCJAC0009,23804,2022,11,4,0,1,N
IDCJAC0009,23804,2022,11,5,0,,N
IDCJAC0009,23804,2022,11,6,0,,N
IDCJAC0009,23804,2022,11,7,0,,N
IDCJAC0009,23804,2022,11,8,0,,N
IDCJAC0009,23804,2022,11,9,0,,N
IDCJAC0009,23804,2022,11,10,0.4,1,N
IDCJAC0009,23804,2022,11,11,0.4,1,N
IDCJAC0009,23804,2022,11,12,0.6,1,N
IDCJAC0009,23804,2022,11,13,60,1,N
IDCJAC0009,23804,2022,11,14,14.2,1,N
IDCJAC0009,23804,2022,11,15,3.6,1,N
IDCJAC0009,23804,2022,11,16,2.2,1,N
IDCJAC0009,23804,2022,11,17,0.2,1,N
IDCJAC0009,23804,2022,11,18,0,,N
IDCJAC0009,23804,2022,11,19,7.4,1,N
IDCJAC0009,23804,2022,11,20,0,,
IDCJAC0009,23804,2022,11,21,8.2,2,N
IDCJAC0009,23804,2022,11,22,0,,N
IDCJAC0009,23804,2022,11,23,3.4,1,N
IDCJAC0009,23804,2022,11,24,0.4,1,N
IDCJAC0009,23804,2022,11,25,0,,N
IDCJAC0009,23804,2022,11,26,0,,N
IDCJAC0009,23804,2022,11,27,0.4,1,N
IDCJAC0009,23804,2022,11,28,0.8,1,N
IDCJAC0009,23804,2022,11,29,0,,N
IDCJAC0009,23804,2022,11,30,0,,N
IDCJAC0009,23804,2022,12,1,0,,Y
IDCJAC0009,23804,2022,12,2,0,,Y
IDCJAC0009,23804,2022,12,3,0,,Y
IDCJAC0009,23804,2022,12,4,0,,Y
IDCJAC0009,23804,2022,12,5,0,,Y
IDCJAC0009,23804,2022,12,6,0,,Y
IDCJAC0009,23804,2022,12,7,0,,Y
IDCJAC0009,23804,2022,12,8,0,,Y
IDCJAC0009,23804,2022,12,9,0,,Y
IDCJAC0009,23804,2022,12,10,0,,Y
IDCJAC0009,23804,2022,12,11,0.2,1,Y
IDCJAC0009,23804,2022,12,12,6.4,1,Y
IDCJAC0009,23804,2022,12,13,0.2,1,Y
IDCJAC0009,23804,2022,12,14,0.6,1,Y
IDCJAC0009,23804,2022,12,15,0,,Y
IDCJAC0009,23804,2022,12,16,0,,Y
IDCJAC0009,23804,2022,12,17,0,,Y
IDCJAC0009,23804,2022,12,18,0,,Y
IDCJAC0009,23804,2022,12,19,0,,Y
IDCJAC0009,23804,2022,12,20,0,,Y
IDCJAC0009,23804,2022,12,21,1.2,1,Y
IDCJAC0009,23804,2022,12,22,0.8,1,Y
IDCJAC0009,23804,2022,12,23,0,,Y
IDCJAC0009,23804,2022,12,24,0,,Y
IDCJAC0009,23804,2022,12,25,0,,Y
IDCJAC0009,23804,2022,12,26,0,,Y
IDCJAC0009,23804,2022,12,27,0,,Y
IDCJAC0009,23804,2022,12,28,2,1,Y
IDCJAC0009,23804,2022,12,29,0,,Y
IDCJAC0009,23804,2022,12,30,0,,Y
IDCJAC0009,23804,2022,12,31,0,,Y
