Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,023804,2019,07,01,0.0,1,Y
IDCJAC0009,023804,2019,07,02,0.0,,Y
IDCJAC0009,023804,2019,07,03,0.0,,Y
IDCJAC0009,023804,2019,07,04,0.0,,Y
IDCJAC0009,023804,2019,07,05,0.0,1,Y
IDCJAC0009,023804,2019,07,06,0.0,,Y
IDCJAC0009,023804,2019,07,07,5.8,1,Y
IDCJAC0009,023804,2019,07,08,0.4,1,Y
IDCJAC0009,023804,2019,07,09,0.4,1,Y
IDCJAC0009,023804,2019,07,10,0.0,1,Y
IDCJAC0009,023804,2019,07,11,7.0,1,Y
IDCJAC0009,023804,2019,07,12,3.8,1,Y
IDCJAC0009,023804,2019,07,13,8.2,1,Y
IDCJAC0009,023804,2019,07,14,2.0,1,Y
IDCJAC0009,023804,2019,07,15,1.2,1,Y
IDCJAC0009,023804,2019,07,16,1.2,1,Y
IDCJAC0009,023804,2019,07,17,2.8,1,Y
IDCJAC0009,023804,2019,07,18,2.8,1,Y
IDCJAC0009,023804,2019,07,19,0.0,1,Y
IDCJAC0009,023804,2019,07,20,0.0,,Y
IDCJAC0009,023804,2019,07,21,,,
IDCJAC0009,023804,2019,07,22,,,
IDCJAC0009,023804,2019,07,23,18.4,3,Y
IDCJAC0009,023804,2019,07,24,4.0,1,Y
IDCJAC0009,023804,2019,07,25,0.4,1,Y
IDCJAC0009,023804,2019,07,26,0.4,1,Y
IDCJAC0009,023804,2019,07,27,7.8,1,Y
IDCJAC0009,023804,2019,07,28,0.0,1,Y
IDCJAC0009,023804,2019,07,29,3.4,1,Y
IDCJAC0009,023804,2019,07,30,0.6,1,Y
IDCJAC0009,023804,2019,07,31,0.0,1,Y
IDCJAC0009,023804,2019,08,01,0.0,1,Y
IDCJAC0009,023804,2019,08,02,1.6,1,Y
IDCJAC0009,023804,2019,08,03,0.8,1,Y
IDCJAC0009,023804,2019,08,04,0.0,1,Y
IDCJAC0009,023804,2019,08,05,0.0,,Y
IDCJAC0009,023804,2019,08,06,0.0,,Y
IDCJAC0009,023804,2019,08,07,0.4,1,Y
IDCJAC0009,023804,2019,08,08,20.6,1,Y
IDCJAC0009,023804,2019,08,09,20.6,1,Y
IDCJAC0009,023804,2019,08,10,5.0,1,Y
IDCJAC0009,023804,2019,08,11,3.6,1,Y
IDCJAC0009,023804,2019,08,12,1.8,1,Y
IDCJAC0009,023804,2019,08,13,0.8,1,Y
IDCJAC0009,023804,2019,08,14,0.0,1,Y
IDCJAC0009,023804,2019,08,15,0.0,,Y
IDCJAC0009,023804,2019,08,16,0.0,,Y
IDCJAC0009,023804,2019,08,17,0.2,1,Y
IDCJAC0009,023804,2019,08,18,6.2,1,Y
IDCJAC0009,023804,2019,08,19,11.0,1,Y
IDCJAC0009,023804,2019,08,20,1.0,1,Y
IDCJAC0009,023804,2019,08,21,0.0,1,Y
IDCJAC0009,023804,2019,08,22,0.2,1,Y
IDCJAC0009,023804,2019,08,23,0.0,1,Y
IDCJAC0009,023804,2019,08,24,0.0,,Y
IDCJAC0009,023804,2019,08,25,0.2,1,Y
IDCJAC0009,023804,2019,08,26,1.2,1,Y
IDCJAC0009,023804,2019,08,27,0.0,1,Y
IDCJAC0009,023804,2019,08,28,0.0,,Y
IDCJAC0009,023804,2019,08,29,2.6,1,Y
IDCJAC0009,023804,2019,08,30,0.0,1,Y
IDCJAC0009,023804,2019,08,31,0.0,,Y
IDCJAC0009,023804,2019,09,01,4.4,1,Y
IDCJAC0009,023804,2019,09,02,0.4,1,Y
IDCJAC0009,023804,2019,09,03,1.4,1,Y
IDCJAC0009,023804,2019,09,04,0.2,1,Y
IDCJAC0009,023804,2019,09,05,0.0,1,Y
IDCJAC0009,023804,2019,09,06,1.4,1,Y
IDCJAC0009,023804,2019,09,07,2.6,1,Y
IDCJAC0009,023804,2019,09,08,1.0,1,Y
IDCJAC0009,023804,2019,09,09,1.0,1,Y
IDCJAC0009,023804,2019,09,10,0.0,1,Y
IDCJAC0009,023804,2019,09,11,0.0,1,Y
IDCJAC0009,023804,2019,09,12,0.0,,Y
IDCJAC0009,023804,2019,09,13,0.0,1,Y
IDCJAC0009,023804,2019,09,14,0.0,1,Y
IDCJAC0009,023804,2019,09,15,0.0,,Y
IDCJAC0009,023804,2019,09,16,0.8,1,Y
IDCJAC0009,023804,2019,09,17,0.0,1,Y
IDCJAC0009,023804,2019,09,18,0.0,1,Y
IDCJAC0009,023804,2019,09,19,0.0,,Y
IDCJAC0009,023804,2019,09,20,0.0,,Y
IDCJAC0009,023804,2019,09,21,13.6,1,Y
IDCJAC0009,023804,2019,09,22,8.8,1,Y
IDCJAC0009,023804,2019,09,23,3.2,1,Y
IDCJAC0009,023804,2019,09,24,0.0,1,Y
IDCJAC0009,023804,2019,09,25,0.0,1,Y
IDCJAC0009,023804,2019,09,26,0.0,1,Y
IDCJAC0009,023804,2019,09,27,0.0,,Y
IDCJAC0009,023804,2019,09,28,0.0,1,Y
IDCJAC0009,023804,2019,09,29,0.0,,Y
IDCJAC0009,023804,2019,09,30,0.2,1,Y
IDCJAC0009,023804,2019,10,01,0.0,1,Y
IDCJAC0009,023804,2019,10,02,0.0,,Y
IDCJAC0009,023804,2019,10,03,0.0,,Y
IDCJAC0009,023804,2019,10,04,0.0,,Y
IDCJAC0009,023804,2019,10,05,0.0,,Y
IDCJAC0009,023804,2019,10,06,0.0,,Y
IDCJAC0009,023804,2019,10,07,1.2,1,Y
IDCJAC0009,023804,2019,10,08,5.6,1,Y
IDCJAC0009,023804,2019,10,09,0.0,1,Y
IDCJAC0009,023804,2019,10,10,0.0,,Y
IDCJAC0009,023804,2019,10,11,0.0,,Y
IDCJAC0009,023804,2019,10,12,0.0,,Y
IDCJAC0009,023804,2019,10,13,0.0,,Y
IDCJAC0009,023804,2019,10,14,3.0,1,Y
IDCJAC0009,023804,2019,10,15,0.0,1,Y
IDCJAC0009,023804,2019,10,16,9.2,1,Y
IDCJAC0009,023804,2019,10,17,2.0,1,Y
IDCJAC0009,023804,2019,10,18,0.0,1,Y
IDCJAC0009,023804,2019,10,19,0.0,,Y
IDCJAC0009,023804,2019,10,20,0.0,1,Y
IDCJAC0009,023804,2019,10,21,0.0,1,Y
IDCJAC0009,023804,2019,10,22,0.0,1,Y
IDCJAC0009,023804,2019,10,23,0.0,,Y
IDCJAC0009,023804,2019,10,24,0.0,,Y
IDCJAC0009,023804,2019,10,25,0.0,,Y
IDCJAC0009,023804,2019,10,26,3.8,1,Y
IDCJAC0009,023804,2019,10,27,0.0,,Y
IDCJAC0009,023804,2019,10,28,1.2,1,Y
IDCJAC0009,023804,2019,10,29,0.0,1,Y
IDCJAC0009,023804,2019,10,30,0.0,,Y
IDCJAC0009,023804,2019,10,31,0.0,,Y
IDCJAC0009,023804,2019,11,01,0.0,,Y
IDCJAC0009,023804,2019,11,02,12.0,1,Y
IDCJAC0009,023804,2019,11,03,0.2,1,Y
IDCJAC0009,023804,2019,11,04,6.0,1,Y
IDCJAC0009,023804,2019,11,05,1.6,1,Y
IDCJAC0009,023804,2019,11,06,0.0,1,Y
IDCJAC0009,023804,2019,11,07,0.0,,Y
IDCJAC0009,023804,2019,11,08,1.2,1,Y
IDCJAC0009,023804,2019,11,09,0.0,1,Y
IDCJAC0009,023804,2019,11,10,0.0,,Y
IDCJAC0009,023804,2019,11,11,0.0,,Y
IDCJAC0009,023804,2019,11,12,0.2,1,Y
IDCJAC0009,023804,2019,11,13,0.0,,Y
IDCJAC0009,023804,2019,11,14,0.0,,Y
IDCJAC0009,023804,2019,11,15,0.0,,Y
IDCJAC0009,023804,2019,11,16,0.0,,Y
IDCJAC0009,023804,2019,11,17,0.0,,Y
IDCJAC0009,023804,2019,11,18,0.0,1,Y
IDCJAC0009,023804,2019,11,19,0.0,,Y
IDCJAC0009,023804,2019,11,20,0.0,,Y
IDCJAC0009,023804,2019,11,21,0.0,,Y
IDCJAC0009,023804,2019,11,22,0.0,,Y
IDCJAC0009,023804,2019,11,23,0.0,,Y
IDCJAC0009,023804,2019,11,24,0.0,,Y
IDCJAC0009,023804,2019,11,25,0.0,,Y
IDCJAC0009,023804,2019,11,26,0.4,1,Y
IDCJAC0009,023804,2019,11,27,0.0,,Y
IDCJAC0009,023804,2019,11,28,0.0,,Y
IDCJAC0009,023804,2019,11,29,0.0,,Y
IDCJAC0009,023804,2019,11,30,3.8,1,Y
IDCJAC0009,023804,2019,12,01,0.4,1,Y
IDCJAC0009,023804,2019,12,02,2.4,1,Y
IDCJAC0009,023804,2019,12,03,0.2,1,Y
IDCJAC0009,023804,2019,12,04,0.0,,Y
IDCJAC0009,023804,2019,12,05,0.0,,Y
IDCJAC0009,023804,2019,12,06,0.0,,Y
IDCJAC0009,023804,2019,12,07,0.0,,Y
IDCJAC0009,023804,2019,12,08,0.0,,Y
IDCJAC0009,023804,2019,12,09,0.0,,Y
IDCJAC0009,023804,2019,12,10,0.2,1,Y
IDCJAC0009,023804,2019,12,11,0.0,,Y
IDCJAC0009,023804,2019,12,12,0.0,,Y
IDCJAC0009,023804,2019,12,13,0.0,,Y
IDCJAC0009,023804,2019,12,14,0.0,,Y
IDCJAC0009,023804,2019,12,15,0.0,,Y
IDCJAC0009,023804,2019,12,16,0.0,,Y
IDCJAC0009,023804,2019,12,17,0.0,,Y
IDCJAC0009,023804,2019,12,18,0.0,,Y
IDCJAC0009,023804,2019,12,19,0.0,,Y
IDCJAC0009,023804,2019,12,20,0.0,,Y
IDCJAC0009,023804,2019,12,21,0.0,,Y
IDCJAC0009,023804,2019,12,22,0.0,,Y
IDCJAC0009,023804,2019,12,23,0.0,1,Y
IDCJAC0009,023804,2019,12,24,0.0,1,Y
IDCJAC0009,023804,2019,12,25,0.0,,Y
IDCJAC0009,023804,2019,12,26,0.0,,Y
IDCJAC0009,023804,2019,12,27,0.0,1,Y
IDCJAC0009,023804,2019,12,28,0.0,1,Y
IDCJAC0009,023804,2019,12,29,0.0,,Y
IDCJAC0009,023804,2019,12,30,0.0,,Y
IDCJAC0009,023804,2019,12,31,0.0,,Y
