Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,23804,2024,2,20,0,,Y
IDCJAC0009,23804,2024,2,21,0,,Y
IDCJAC0009,23804,2024,2,22,0,,Y
IDCJAC0009,23804,2024,2,23,0,,Y
IDCJAC0009,23804,2024,2,24,0,1,Y
IDCJAC0009,23804,2024,2,25,0,,Y
IDCJAC0009,23804,2024,2,26,0.2,1,Y
IDCJAC0009,23804,2024,2,27,0,1,Y
IDCJAC0009,23804,2024,2,28,0,,Y
IDCJAC0009,23804,2024,2,29,0,,Y
IDCJAC0009,23804,2024,3,1,0,,N
IDCJAC0009,23804,2024,3,2,0,,N
IDCJAC0009,23804,2024,3,3,0,,N
IDCJAC0009,23804,2024,3,4,0,,N
IDCJAC0009,23804,2024,3,5,0,1,N
IDCJAC0009,23804,2024,3,6,0,,N
IDCJAC0009,23804,2024,3,7,0,,N
IDCJAC0009,23804,2024,3,8,0,1,N
IDCJAC0009,23804,2024,3,9,0,,N
IDCJAC0009,23804,2024,3,10,0,,N
IDCJAC0009,23804,2024,3,11,0,,N
IDCJAC0009,23804,2024,3,12,0,,N
IDCJAC0009,23804,2024,3,13,0,,N
IDCJAC0009,23804,2024,3,14,0.2,1,N
IDCJAC0009,23804,2024,3,15,2.4,1,N
IDCJAC0009,23804,2024,3,16,0,,N
IDCJAC0009,23804,2024,3,17,0,,N
IDCJAC0009,23804,2024,3,18,0,,N
IDCJAC0009,23804,2024,3,19,0,,N
IDCJAC0009,23804,2024,3,20,0.4,1,N
IDCJAC0009,23804,2024,3,21,0,,N
IDCJAC0009,23804,2024,3,22,0,,N
IDCJAC0009,23804,2024,3,23,0,,N
IDCJAC0009,23804,2024,3,24,0,,N
IDCJAC0009,23804,2024,3,25,0,,N
IDCJAC0009,23804,2024,3,26,0,,N
IDCJAC0009,23804,2024,3,27,0,,N
IDCJAC0009,23804,2024,3,28,0,,N
IDCJAC0009,23804,2024,3,29,0,,N
IDCJAC0009,23804,2024,3,30,0,,N
IDCJAC0009,23804,2024,3,31,0,,N
IDCJAC0009,23804,2024,4,1,0,,N
IDCJAC0009,23804,2024,4,2,0.2,1,N
IDCJAC0009,23804,2024,4,3,3,1,N
IDCJAC0009,23804,2024,4,4,0,1,N
IDCJAC0009,23804,2024,4,5,0,,N
IDCJAC0009,23804,2024,4,6,0,,N
IDCJAC0009,23804,2024,4,7,0,,N
IDCJAC0009,23804,2024,4,8,0.4,1,N
IDCJAC0009,23804,2024,4,9,4.6,1,N
IDCJAC0009,23804,2024,4,10,0.6,1,N
IDCJAC0009,23804,2024,4,11,1.2,1,N
IDCJAC0009,23804,2024,4,12,0.2,1,N
IDCJAC0009,23804,2024,4,13,0,,N
IDCJAC0009,23804,2024,4,14,0,,
IDCJAC0009,23804,2024,4,15,0,,
IDCJAC0009,23804,2024,4,16,0,,
IDCJAC0009,23804,2024,4,17,0,,
IDCJAC0009,23804,2024,4,18,0,,
IDCJAC0009,23804,2024,4,19,0,,
IDCJAC0009,23804,2024,4,20,0,,
IDCJAC0009,23804,2024,4,21,0,,
IDCJAC0009,23804,2024,4,22,0,,
IDCJAC0009,23804,2024,4,23,0,,
IDCJAC0009,23804,2024,4,24,0,,
IDCJAC0009,23804,2024,4,25,0,,
IDCJAC0009,23804,2024,4,26,0,,
IDCJAC0009,23804,2024,4,27,0,,
IDCJAC0009,23804,2024,4,28,0,,
IDCJAC0009,23804,2024,4,29,0,,
IDCJAC0009,23804,2024,4,30,5.6,17,N
IDCJAC0009,23804,2024,5,1,0,,N
IDCJAC0009,23804,2024,5,2,0,,N
IDCJAC0009,23804,2024,5,3,0,,N
IDCJAC0009,23804,2024,5,4,0,,N
IDCJAC0009,23804,2024,5,5,0,,N
IDCJAC0009,23804,2024,5,6,0,,Y
IDCJAC0009,23804,2024,5,7,0,1,N
IDCJAC0009,23804,2024,5,8,0,1,N
IDCJAC0009,23804,2024,5,9,0,1,N
IDCJAC0009,23804,2024,5,10,0,1,N
IDCJAC0009,23804,2024,5,11,0,,N
IDCJAC0009,23804,2024,5,12,0,,N
IDCJAC0009,23804,2024,5,13,0,1,N
IDCJAC0009,23804,2024,5,14,0,1,N
IDCJAC0009,23804,2024,5,15,0,1,N
IDCJAC0009,23804,2024,5,16,0,1,N
IDCJAC0009,23804,2024,5,17,0,,N
IDCJAC0009,23804,2024,5,18,0.2,1,N
IDCJAC0009,23804,2024,5,19,0,,N
IDCJAC0009,23804,2024,5,20,4.2,1,N
IDCJAC0009,23804,2024,5,21,0.2,1,N
IDCJAC0009,23804,2024,5,22,0,,N
IDCJAC0009,23804,2024,5,23,0,,N
IDCJAC0009,23804,2024,5,24,0,1,N
IDCJAC0009,23804,2024,5,25,0,,N
IDCJAC0009,23804,2024,5,26,0,1,N
IDCJAC0009,23804,2024,5,27,0,1,N
IDCJAC0009,23804,2024,5,28,0,,N
IDCJAC0009,23804,2024,5,29,0,,N
IDCJAC0009,23804,2024,5,30,1,1,N
IDCJAC0009,23804,2024,5,31,18.4,1,N
IDCJAC0009,23804,2024,6,1,2.4,1,Y
IDCJAC0009,23804,2024,6,2,0.2,1,Y
IDCJAC0009,23804,2024,6,3,0,1,Y
IDCJAC0009,23804,2024,6,4,0,,Y
IDCJAC0009,23804,2024,6,5,0,1,Y
IDCJAC0009,23804,2024,6,6,3.4,1,Y
IDCJAC0009,23804,2024,6,7,1.2,1,Y
IDCJAC0009,23804,2024,6,8,0,,Y
IDCJAC0009,23804,2024,6,9,0.2,1,Y
IDCJAC0009,23804,2024,6,10,0,,Y
IDCJAC0009,23804,2024,6,11,0.2,1,Y
IDCJAC0009,23804,2024,6,12,1.6,1,Y
IDCJAC0009,23804,2024,6,13,0,,Y
IDCJAC0009,23804,2024,6,14,9.8,1,Y
IDCJAC0009,23804,2024,6,15,7.8,1,Y
IDCJAC0009,23804,2024,6,16,0,1,Y
IDCJAC0009,23804,2024,6,17,0,1,Y
IDCJAC0009,23804,2024,6,18,0,,Y
IDCJAC0009,23804,2024,6,19,0,,Y
IDCJAC0009,23804,2024,6,20,3.8,1,Y
IDCJAC0009,23804,2024,6,21,0,1,Y
IDCJAC0009,23804,2024,6,22,0.4,1,Y
IDCJAC0009,23804,2024,6,23,0,1,Y
IDCJAC0009,23804,2024,6,24,0,,Y
IDCJAC0009,23804,2024,6,25,11.8,1,Y
IDCJAC0009,23804,2024,6,26,5.8,1,Y
IDCJAC0009,23804,2024,6,27,8,1,Y
IDCJAC0009,23804,2024,6,28,0.2,1,Y
IDCJAC0009,23804,2024,6,29,23.8,1,Y
IDCJAC0009,23804,2024,6,30,0.6,1,Y
IDCJAC0009,23804,2024,7,1,2.6,1,Y
IDCJAC0009,23804,2024,7,2,0.2,1,Y
IDCJAC0009,23804,2024,7,3,0,1,Y
IDCJAC0009,23804,2024,7,4,0,,Y
IDCJAC0009,23804,2024,7,5,0,,Y
IDCJAC0009,23804,2024,7,6,0,1,Y
IDCJAC0009,23804,2024,7,7,0,,Y
IDCJAC0009,23804,2024,7,8,0.2,1,Y
IDCJAC0009,23804,2024,7,9,0.2,1,Y
IDCJAC0009,23804,2024,7,10,0,1,Y
IDCJAC0009,23804,2024,7,11,4.2,1,Y
IDCJAC0009,23804,2024,7,12,7.6,1,Y
IDCJAC0009,23804,2024,7,13,0.8,1,Y
IDCJAC0009,23804,2024,7,14,3.8,1,Y
IDCJAC0009,23804,2024,7,15,2.8,1,Y
IDCJAC0009,23804,2024,7,16,4.2,1,Y
IDCJAC0009,23804,2024,7,17,2.4,1,Y
IDCJAC0009,23804,2024,7,18,5.4,1,Y
IDCJAC0009,23804,2024,7,19,0,,Y
IDCJAC0009,23804,2024,7,20,17.6,1,Y
IDCJAC0009,23804,2024,7,21,4.4,1,Y
IDCJAC0009,23804,2024,7,22,0,1,Y
IDCJAC0009,23804,2024,7,23,0,1,Y
IDCJAC0009,23804,2024,7,24,0,,Y
IDCJAC0009,23804,2024,7,25,9,1,Y
IDCJAC0009,23804,2024,7,26,0.2,1,Y
IDCJAC0009,23804,2024,7,27,4,1,Y
IDCJAC0009,23804,2024,7,28,2.2,1,Y
IDCJAC0009,23804,2024,7,29,0,1,Y
IDCJAC0009,23804,2024,7,30,0,1,Y
IDCJAC0009,23804,2024,7,31,0,1,Y
IDCJAC0009,23804,2024,8,1,0,1,N
IDCJAC0009,23804,2024,8,2,0,,N
IDCJAC0009,23804,2024,8,3,0.4,1,N
IDCJAC0009,23804,2024,8,4,0.2,1,N
IDCJAC0009,23804,2024,8,5,0,,
IDCJAC0009,23804,2024,8,6,0,,
IDCJAC0009,23804,2024,8,7,0,,
IDCJAC0009,23804,2024,8,8,0,,
IDCJAC0009,23804,2024,8,9,0,,
IDCJAC0009,23804,2024,8,10,0,,
IDCJAC0009,23804,2024,8,11,3.6,7,N
IDCJAC0009,23804,2024,8,12,0,,N
IDCJAC0009,23804,2024,8,13,0,,N
IDCJAC0009,23804,2024,8,14,0.2,1,N
IDCJAC0009,23804,2024,8,15,1.6,1,N
IDCJAC0009,23804,2024,8,16,26.4,1,N
IDCJAC0009,23804,2024,8,17,3.6,1,N
IDCJAC0009,23804,2024,8,18,2.2,1,N
IDCJAC0009,23804,2024,8,19,0,1,N
IDCJAC0009,23804,2024,8,20,1.8,1,N
IDCJAC0009,23804,2024,8,21,1,1,N
IDCJAC0009,23804,2024,8,22,0.4,1,N
IDCJAC0009,23804,2024,8,23,0,,N
IDCJAC0009,23804,2024,8,24,0,,N
IDCJAC0009,23804,2024,8,25,0,,N
IDCJAC0009,23804,2024,8,26,2.8,1,N
IDCJAC0009,23804,2024,8,27,0,1,N
IDCJAC0009,23804,2024,8,28,0.2,1,N
IDCJAC0009,23804,2024,8,29,0,,N
IDCJAC0009,23804,2024,8,30,0.8,1,N
IDCJAC0009,23804,2024,8,31,6,1,N
IDCJAC0009,23804,2024,9,1,2.6,1,N
IDCJAC0009,23804,2024,9,2,1.6,1,N
IDCJAC0009,23804,2024,9,3,0,1,N
IDCJAC0009,23804,2024,9,4,0,,N
IDCJAC0009,23804,2024,9,5,0.6,1,N
IDCJAC0009,23804,2024,9,6,2.4,1,N
IDCJAC0009,23804,2024,9,7,1.6,1,N
IDCJAC0009,23804,2024,9,8,1.2,1,N
IDCJAC0009,23804,2024,9,9,0.4,1,N
IDCJAC0009,23804,2024,9,10,0,1,N
IDCJAC0009,23804,2024,9,11,0,1,N
IDCJAC0009,23804,2024,9,12,0.8,1,N
IDCJAC0009,23804,2024,9,13,0,,N
IDCJAC0009,23804,2024,9,14,0,,N
IDCJAC0009,23804,2024,9,15,0.8,1,N
IDCJAC0009,23804,2024,9,16,0,,N
IDCJAC0009,23804,2024,9,17,0,1,N
IDCJAC0009,23804,2024,9,18,0,,N
IDCJAC0009,23804,2024,9,19,0.4,1,N
IDCJAC0009,23804,2024,9,20,0,,N
IDCJAC0009,23804,2024,9,21,0.2,1,N
IDCJAC0009,23804,2024,9,22,0.6,1,N
IDCJAC0009,23804,2024,9,23,0.4,1,N
IDCJAC0009,23804,2024,9,24,0,,N
IDCJAC0009,23804,2024,9,25,0.2,1,N
IDCJAC0009,23804,2024,9,26,5,1,N
IDCJAC0009,23804,2024,9,27,0,,N
IDCJAC0009,23804,2024,9,28,0,,N
IDCJAC0009,23804,2024,9,29,2.2,1,N
IDCJAC0009,23804,2024,9,30,0.4,1,N
IDCJAC0009,23804,2024,10,1,0,1,N
IDCJAC0009,23804,2024,10,2,0,,N
IDCJAC0009,23804,2024,10,3,0,,N
IDCJAC0009,23804,2024,10,4,2.6,1,N
IDCJAC0009,23804,2024,10,5,0.4,1,N
IDCJAC0009,23804,2024,10,6,1,1,N
IDCJAC0009,23804,2024,10,7,0,1,N
IDCJAC0009,23804,2024,10,8,0,,N
IDCJAC0009,23804,2024,10,9,0,,N
IDCJAC0009,23804,2024,10,10,0,,N
IDCJAC0009,23804,2024,10,11,0,,N
IDCJAC0009,23804,2024,10,12,0,,N
IDCJAC0009,23804,2024,10,13,0,,N
IDCJAC0009,23804,2024,10,14,0.4,1,N
IDCJAC0009,23804,2024,10,15,0.6,1,N
IDCJAC0009,23804,2024,10,16,0,,N
IDCJAC0009,23804,2024,10,17,0,,N
IDCJAC0009,23804,2024,10,18,10.8,1,N
IDCJAC0009,23804,2024,10,19,1,1,N
IDCJAC0009,23804,2024,10,20,0,,N
IDCJAC0009,23804,2024,10,21,0,1,N
IDCJAC0009,23804,2024,10,22,0,,N
IDCJAC0009,23804,2024,10,23,0,,N
IDCJAC0009,23804,2024,10,24,0.2,1,N
IDCJAC0009,23804,2024,10,25,0,,N
IDCJAC0009,23804,2024,10,26,0,,N
IDCJAC0009,23804,2024,10,27,0,,N
IDCJAC0009,23804,2024,10,28,0,,N
IDCJAC0009,23804,2024,10,29,0,,N
IDCJAC0009,23804,2024,10,30,0,,N
IDCJAC0009,23804,2024,10,31,0,,N
IDCJAC0009,23804,2024,11,1,0,,Y
IDCJAC0009,23804,2024,11,2,0,,Y
IDCJAC0009,23804,2024,11,3,0,,Y
IDCJAC0009,23804,2024,11,4,0,,Y
IDCJAC0009,23804,2024,11,5,0,,Y
IDCJAC0009,23804,2024,11,6,2,1,Y
IDCJAC0009,23804,2024,11,7,0,,Y
IDCJAC0009,23804,2024,11,8,1.2,1,Y
IDCJAC0009,23804,2024,11,9,0.2,1,Y
IDCJAC0009,23804,2024,11,10,0.2,1,Y
IDCJAC0009,23804,2024,11,11,0,1,Y
IDCJAC0009,23804,2024,11,12,14.2,1,Y
IDCJAC0009,23804,2024,11,13,0,,Y
IDCJAC0009,23804,2024,11,14,0,,Y
IDCJAC0009,23804,2024,11,15,0,,Y
IDCJAC0009,23804,2024,11,16,0,,Y
IDCJAC0009,23804,2024,11,17,12.4,1,Y
IDCJAC0009,23804,2024,11,18,0,,Y
IDCJAC0009,23804,2024,11,19,0,,Y
IDCJAC0009,23804,2024,11,20,0,,Y
IDCJAC0009,23804,2024,11,21,0,,Y
IDCJAC0009,23804,2024,11,22,0,,Y
IDCJAC0009,23804,2024,11,23,0,,Y
IDCJAC0009,23804,2024,11,24,7.2,1,Y
IDCJAC0009,23804,2024,11,25,0,,Y
IDCJAC0009,23804,2024,11,26,0,,Y
IDCJAC0009,23804,2024,11,27,1.6,1,Y
IDCJAC0009,23804,2024,11,28,2.8,1,Y
IDCJAC0009,23804,2024,11,29,1.4,1,Y
IDCJAC0009,23804,2024,11,30,0,,Y
IDCJAC0009,23804,2024,12,1,0.2,1,N
IDCJAC0009,23804,2024,12,2,0,,N
IDCJAC0009,23804,2024,12,3,4.2,1,N
IDCJAC0009,23804,2024,12,4,0,,N
IDCJAC0009,23804,2024,12,5,0,,N
IDCJAC0009,23804,2024,12,6,2.4,1,N
IDCJAC0009,23804,2024,12,7,8.4,1,N
IDCJAC0009,23804,2024,12,8,0,,N
IDCJAC0009,23804,2024,12,9,0,,N
IDCJAC0009,23804,2024,12,10,0,,N
IDCJAC0009,23804,2024,12,11,0,,N
IDCJAC0009,23804,2024,12,12,0,,N
IDCJAC0009,23804,2024,12,13,0,,N
IDCJAC0009,23804,2024,12,14,0,,N
IDCJAC0009,23804,2024,12,15,0,,N
IDCJAC0009,23804,2024,12,16,0,,N
IDCJAC0009,23804,2024,12,17,0,,N
IDCJAC0009,23804,2024,12,18,0,,N
IDCJAC0009,23804,2024,12,19,0,,N
IDCJAC0009,23804,2024,12,20,0,,N
IDCJAC0009,23804,2024,12,21,0,,N
IDCJAC0009,23804,2024,12,22,0,,N
IDCJAC0009,23804,2024,12,23,0.4,1,N
IDCJAC0009,23804,2024,12,24,0,,N
IDCJAC0009,23804,2024,12,25,0,,N
IDCJAC0009,23804,2024,12,26,0,,N
IDCJAC0009,23804,2024,12,27,1.6,1,N
IDCJAC0009,23804,2024,12,28,8.8,1,N
IDCJAC0009,23804,2024,12,29,0.2,1,N
IDCJAC0009,23804,2024,12,30,0,,N
IDCJAC0009,23804,2024,12,31,0,,N
