Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,23804,2025,4,17,0,,Y
IDCJAC0009,23804,2025,4,18,0,,Y
IDCJAC0009,23804,2025,4,19,0.2,1,Y
IDCJAC0009,23804,2025,4,20,1,1,Y
IDCJAC0009,23804,2025,4,21,4.6,1,Y
IDCJAC0009,23804,2025,4,22,0.4,1,Y
IDCJAC0009,23804,2025,4,23,0,,Y
IDCJAC0009,23804,2025,4,24,0,1,Y
IDCJAC0009,23804,2025,4,25,0,,Y
IDCJAC0009,23804,2025,4,26,0,,Y
IDCJAC0009,23804,2025,4,27,1.2,1,Y
IDCJAC0009,23804,2025,4,28,1.4,1,Y
IDCJAC0009,23804,2025,4,29,2,1,Y
IDCJAC0009,23804,2025,4,30,0.4,1,Y
IDCJAC0009,23804,2025,5,1,0,,Y
IDCJAC0009,23804,2025,5,2,0,1,Y
IDCJAC0009,23804,2025,5,3,0,,Y
IDCJAC0009,23804,2025,5,4,0,,Y
IDCJAC0009,23804,2025,5,5,0,,Y
IDCJAC0009,23804,2025,5,6,0,1,Y
IDCJAC0009,23804,2025,5,7,1.4,1,Y
IDCJAC0009,23804,2025,5,8,0.2,1,Y
IDCJAC0009,23804,2025,5,9,0,1,Y
IDCJAC0009,23804,2025,5,10,0,,Y
IDCJAC0009,23804,2025,5,11,0,,Y
IDCJAC0009,23804,2025,5,12,0,1,Y
IDCJAC0009,23804,2025,5,13,0,1,Y
IDCJAC0009,23804,2025,5,14,0,,Y
IDCJAC0009,23804,2025,5,15,0,,Y
IDCJAC0009,23804,2025,5,16,0.2,1,Y
IDCJAC0009,23804,2025,5,17,3.4,1,Y
IDCJAC0009,23804,2025,5,18,6.8,1,Y
IDCJAC0009,23804,2025,5,19,0,1,Y
IDCJAC0009,23804,2025,5,20,0,1,Y
IDCJAC0009,23804,2025,5,21,0,1,Y
IDCJAC0009,23804,2025,5,22,0,1,Y
IDCJAC0009,23804,2025,5,23,0,1,Y
IDCJAC0009,23804,2025,5,24,0,1,Y
IDCJAC0009,23804,2025,5,25,0.6,1,Y
IDCJAC0009,23804,2025,5,26,18.2,1,Y
IDCJAC0009,23804,2025,5,27,17.8,1,Y
IDCJAC0009,23804,2025,5,28,1.2,1,Y
IDCJAC0009,23804,2025,5,29,0,,Y
IDCJAC0009,23804,2025,5,30,0,,Y
IDCJAC0009,23804,2025,5,31,0,,Y
IDCJAC0009,23804,2025,6,1,0,1,N
IDCJAC0009,23804,2025,6,2,0,,N
IDCJAC0009,23804,2025,6,3,2.8,1,N
IDCJAC0009,23804,2025,6,4,0.2,1,N
IDCJAC0009,23804,2025,6,5,0,,N
IDCJAC0009,23804,2025,6,6,1.6,1,N
IDCJAC0009,23804,2025,6,7,14.8,1,N
IDCJAC0009,23804,2025,6,8,18.6,1,N
IDCJAC0009,23804,2025,6,9,8.2,1,N
IDCJAC0009,23804,2025,6,10,20.2,1,N
IDCJAC0009,23804,2025,6,11,0.6,1,N
IDCJAC0009,23804,2025,6,12,0,1,N
IDCJAC0009,23804,2025,6,13,0,1,N
IDCJAC0009,23804,2025,6,14,0,,N
IDCJAC0009,23804,2025,6,15,5.8,1,N
IDCJAC0009,23804,2025,6,16,0.4,1,N
IDCJAC0009,23804,2025,6,17,8.2,1,N
IDCJAC0009,23804,2025,6,18,0.2,1,N
IDCJAC0009,23804,2025,6,19,0,1,N
IDCJAC0009,23804,2025,6,20,0,1,N
IDCJAC0009,23804,2025,6,21,0,1,N
IDCJAC0009,23804,2025,6,22,0,1,N
IDCJAC0009,23804,2025,6,23,2,1,N
IDCJAC0009,23804,2025,6,24,17.4,1,N
IDCJAC0009,23804,2025,6,25,7.4,1,N
IDCJAC0009,23804,2025,6,26,1.4,1,N
IDCJAC0009,23804,2025,6,27,0,,
IDCJAC0009,23804,2025,6,28,0,,
IDCJAC0009,23804,2025,6,29,0,,
IDCJAC0009,23804,2025,6,30,0,,
IDCJAC0009,23804,2025,7,1,0,,
IDCJAC0009,23804,2025,7,2,0,,
IDCJAC0009,23804,2025,7,3,0,,
IDCJAC0009,23804,2025,7,4,0,,
IDCJAC0009,23804,2025,7,5,0,,
IDCJAC0009,23804,2025,7,6,0,,
IDCJAC0009,23804,2025,7,7,0,,
IDCJAC0009,23804,2025,7,8,0,,
IDCJAC0009,23804,2025,7,9,0,,
IDCJAC0009,23804,2025,7,10,0,,
IDCJAC0009,23804,2025,7,11,0,,
IDCJAC0009,23804,2025,7,12,0,,
IDCJAC0009,23804,2025,7,13,0,,
IDCJAC0009,23804,2025,7,14,0,,
IDCJAC0009,23804,2025,7,15,0,,
IDCJAC0009,23804,2025,7,16,0,,
IDCJAC0009,23804,2025,7,17,0,,
IDCJAC0009,23804,2025,7,18,0,,
IDCJAC0009,23804,2025,7,19,0,,
IDCJAC0009,23804,2025,7,20,0,,
IDCJAC0009,23804,2025,7,21,0,,
IDCJAC0009,23804,2025,7,22,0,,
IDCJAC0009,23804,2025,7,23,0,,
IDCJAC0009,23804,2025,7,24,0,,
IDCJAC0009,23804,2025,7,25,0,,
IDCJAC0009,23804,2025,7,26,0,,
IDCJAC0009,23804,2025,7,27,0,,
IDCJAC0009,23804,2025,7,28,0,,
IDCJAC0009,23804,2025,7,29,120.8,29,N
IDCJAC0009,23804,2025,7,30,8.4,1,N
IDCJAC0009,23804,2025,7,31,0.2,1,N
IDCJAC0009,23804,2025,8,1,0,1,Y
IDCJAC0009,23804,2025,8,2,0,,Y
IDCJAC0009,23804,2025,8,3,0,1,Y
IDCJAC0009,23804,2025,8,4,0,,Y
IDCJAC0009,23804,2025,8,5,6.2,1,Y
IDCJAC0009,23804,2025,8,6,1.4,1,Y
IDCJAC0009,23804,2025,8,7,0,1,Y
IDCJAC0009,23804,2025,8,8,0,1,Y
IDCJAC0009,23804,2025,8,9,0,1,Y
IDCJAC0009,23804,2025,8,10,0.2,1,Y
IDCJAC0009,23804,2025,8,11,0,1,Y
IDCJAC0009,23804,2025,8,12,1,1,Y
IDCJAC0009,23804,2025,8,13,0,1,Y
IDCJAC0009,23804,2025,8,14,0,1,Y
IDCJAC0009,23804,2025,8,15,4,1,Y
IDCJAC0009,23804,2025,8,16,2.4,1,Y
IDCJAC0009,23804,2025,8,17,7.8,1,Y
IDCJAC0009,23804,2025,8,18,2.2,1,Y
IDCJAC0009,23804,2025,8,19,0,1,Y
IDCJAC0009,23804,2025,8,20,0,1,Y
IDCJAC0009,23804,2025,8,21,0,,Y
IDCJAC0009,23804,2025,8,22,0,,Y
IDCJAC0009,23804,2025,8,23,0,1,Y
IDCJAC0009,23804,2025,8,24,0,1,Y
IDCJAC0009,23804,2025,8,25,0,,Y
IDCJAC0009,23804,2025,8,26,2.4,1,Y
IDCJAC0009,23804,2025,8,27,7,1,Y
IDCJAC0009,23804,2025,8,28,1.6,1,Y
IDCJAC0009,23804,2025,8,29,15.6,1,Y
IDCJAC0009,23804,2025,8,30,10.4,1,Y
IDCJAC0009,23804,2025,8,31,0,1,Y
IDCJAC0009,23804,2025,9,1,2.4,1,N
IDCJAC0009,23804,2025,9,2,0,1,N
IDCJAC0009,23804,2025,9,3,0,,N
IDCJAC0009,23804,2025,9,4,0.4,1,N
IDCJAC0009,23804,2025,9,5,0,,N
IDCJAC0009,23804,2025,9,6,0,,N
IDCJAC0009,23804,2025,9,7,2.6,1,N
IDCJAC0009,23804,2025,9,8,0,,N
IDCJAC0009,23804,2025,9,9,0,1,N
IDCJAC0009,23804,2025,9,10,0.6,1,N
IDCJAC0009,23804,2025,9,11,1.8,1,N
IDCJAC0009,23804,2025,9,12,2,1,N
IDCJAC0009,23804,2025,9,13,0.2,1,N
IDCJAC0009,23804,2025,9,14,0,,N
IDCJAC0009,23804,2025,9,15,0,,N
IDCJAC0009,23804,2025,9,16,2.6,1,N
IDCJAC0009,23804,2025,9,17,2.8,1,N
IDCJAC0009,23804,2025,9,18,0,1,N
IDCJAC0009,23804,2025,9,19,0.4,1,N
IDCJAC0009,23804,2025,9,20,0.6,1,N
IDCJAC0009,23804,2025,9,21,2,1,N
IDCJAC0009,23804,2025,9,22,0.2,1,N
IDCJAC0009,23804,2025,9,23,0,,N
IDCJAC0009,23804,2025,9,24,0,,N
IDCJAC0009,23804,2025,9,25,0,,N
IDCJAC0009,23804,2025,9,26,0,,N
IDCJAC0009,23804,2025,9,27,0,,N
IDCJAC0009,23804,2025,9,28,0,,N
IDCJAC0009,23804,2025,9,29,0,,N
IDCJAC0009,23804,2025,9,30,3.8,1,N
IDCJAC0009,23804,2025,10,1,2,1,N
IDCJAC0009,23804,2025,10,2,2.6,1,N
IDCJAC0009,23804,2025,10,3,0,,N
IDCJAC0009,23804,2025,10,4,0,1,N
IDCJAC0009,23804,2025,10,5,0,,N
