Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,23801,2019,6,21,0,1,N
IDCJAC0009,23801,2019,6,22,0,1,N
IDCJAC0009,23801,2019,6,23,0,1,N
IDCJAC0009,23801,2019,6,24,0,1,N
IDCJAC0009,23801,2019,6,25,0,1,N
IDCJAC0009,23801,2019,6,26,0,1,N
IDCJAC0009,23801,2019,6,27,0,1,N
IDCJAC0009,23801,2019,6,28,0,1,N
IDCJAC0009,23801,2019,6,29,17,1,N
IDCJAC0009,23801,2019,6,30,28.4,1,N
IDCJAC0009,23801,2019,7,1,0,1,N
IDCJAC0009,23801,2019,7,2,0,1,N
IDCJAC0009,23801,2019,7,3,0,1,N
IDCJAC0009,23801,2019,7,4,0,1,N
IDCJAC0009,23801,2019,7,5,0.2,1,N
IDCJAC0009,23801,2019,7,6,0,1,N
IDCJAC0009,23801,2019,7,7,8.2,1,N
IDCJAC0009,23801,2019,7,8,0.4,1,N
IDCJAC0009,23801,2019,7,9,0.2,1,N
IDCJAC0009,23801,2019,7,10,0.2,1,N
IDCJAC0009,23801,2019,7,11,15.8,1,N
IDCJAC0009,23801,2019,7,12,20.2,1,N
IDCJAC0009,23801,2019,7,13,13.8,1,N
IDCJAC0009,23801,2019,7,14,1.8,1,N
IDCJAC0009,23801,2019,7,15,3,1,N
IDCJAC0009,23801,2019,7,16,0,1,N
IDCJAC0009,23801,2019,7,17,3.2,1,N
IDCJAC0009,23801,2019,7,18,9.8,1,N
IDCJAC0009,23801,2019,7,19,0,1,N
IDCJAC0009,23801,2019,7,20,0,1,N
IDCJAC0009,23801,2019,7,21,0,1,N
IDCJAC0009,23801,2019,7,22,0,1,N
IDCJAC0009,23801,2019,7,23,24.4,1,N
IDCJAC0009,23801,2019,7,24,8.6,1,N
IDCJAC0009,23801,2019,7,25,0.2,1,N
IDCJAC0009,23801,2019,7,26,0,1,N
IDCJAC0009,23801,2019,7,27,1.8,1,N
IDCJAC0009,23801,2019,7,28,0,1,N
IDCJAC0009,23801,2019,7,29,4.2,1,N
IDCJAC0009,23801,2019,7,30,0,1,N
IDCJAC0009,23801,2019,7,31,0,1,N
IDCJAC0009,23801,2019,8,1,0.2,1,N
IDCJAC0009,23801,2019,8,2,0,1,N
IDCJAC0009,23801,2019,8,3,1.8,1,N
IDCJAC0009,23801,2019,8,4,0,1,N
IDCJAC0009,23801,2019,8,5,0,1,N
IDCJAC0009,23801,2019,8,6,0,1,N
IDCJAC0009,23801,2019,8,7,1.6,1,N
IDCJAC0009,23801,2019,8,8,13.6,1,N
IDCJAC0009,23801,2019,8,9,50.8,1,N
IDCJAC0009,23801,2019,8,10,10.6,1,N
IDCJAC0009,23801,2019,8,11,4.6,1,N
IDCJAC0009,23801,2019,8,12,1.8,1,N
IDCJAC0009,23801,2019,8,13,0.2,1,N
IDCJAC0009,23801,2019,8,14,0,1,N
IDCJAC0009,23801,2019,8,15,0,1,N
IDCJAC0009,23801,2019,8,16,0.4,1,N
IDCJAC0009,23801,2019,8,17,3,1,N
IDCJAC0009,23801,2019,8,18,8.2,1,N
IDCJAC0009,23801,2019,8,19,16.8,1,N
IDCJAC0009,23801,2019,8,20,1.4,1,N
IDCJAC0009,23801,2019,8,21,3.6,1,N
IDCJAC0009,23801,2019,8,22,0.2,1,N
IDCJAC0009,23801,2019,8,23,0,1,N
IDCJAC0009,23801,2019,8,24,0.2,1,N
IDCJAC0009,23801,2019,8,25,0,1,N
IDCJAC0009,23801,2019,8,26,0,1,N
IDCJAC0009,23801,2019,8,27,0,1,N
IDCJAC0009,23801,2019,8,28,0.4,1,N
IDCJAC0009,23801,2019,8,29,3,1,N
IDCJAC0009,23801,2019,8,30,0,1,N
IDCJAC0009,23801,2019,8,31,0,1,N
IDCJAC0009,23801,2019,9,1,8.2,1,N
IDCJAC0009,23801,2019,9,2,0,1,N
IDCJAC0009,23801,2019,9,3,0,1,N
IDCJAC0009,23801,2019,9,4,2.8,1,N
IDCJAC0009,23801,2019,9,5,3,1,N
IDCJAC0009,23801,2019,9,6,11.2,1,N
IDCJAC0009,23801,2019,9,7,5.6,1,N
IDCJAC0009,23801,2019,9,8,4.8,1,N
IDCJAC0009,23801,2019,9,9,1.2,1,N
IDCJAC0009,23801,2019,9,10,0,1,N
IDCJAC0009,23801,2019,9,11,0,1,N
IDCJAC0009,23801,2019,9,12,0,1,N
IDCJAC0009,23801,2019,9,13,0,1,N
IDCJAC0009,23801,2019,9,14,0,1,N
IDCJAC0009,23801,2019,9,15,0,1,N
IDCJAC0009,23801,2019,9,16,1.4,1,N
IDCJAC0009,23801,2019,9,17,0,1,N
IDCJAC0009,23801,2019,9,18,0,1,N
IDCJAC0009,23801,2019,9,19,0,1,N
IDCJAC0009,23801,2019,9,20,0,1,N
IDCJAC0009,23801,2019,9,21,12.2,1,N
IDCJAC0009,23801,2019,9,22,4.6,1,N
IDCJAC0009,23801,2019,9,23,8.6,1,N
IDCJAC0009,23801,2019,9,24,0.4,1,N
IDCJAC0009,23801,2019,9,25,0,1,N
IDCJAC0009,23801,2019,9,26,0,1,N
IDCJAC0009,23801,2019,9,27,0,1,N
IDCJAC0009,23801,2019,9,28,0,1,N
IDCJAC0009,23801,2019,9,29,0,1,N
IDCJAC0009,23801,2019,9,30,0,1,N
IDCJAC0009,23801,2019,10,1,0,1,N
IDCJAC0009,23801,2019,10,2,0,1,N
IDCJAC0009,23801,2019,10,3,0,1,N
IDCJAC0009,23801,2019,10,4,0,1,N
IDCJAC0009,23801,2019,10,5,0,1,N
IDCJAC0009,23801,2019,10,6,0,1,N
IDCJAC0009,23801,2019,10,7,6.6,1,N
IDCJAC0009,23801,2019,10,8,1.8,1,N
IDCJAC0009,23801,2019,10,9,0.2,1,N
IDCJAC0009,23801,2019,10,10,0,1,N
IDCJAC0009,23801,2019,10,11,0,1,N
IDCJAC0009,23801,2019,10,12,0,1,N
IDCJAC0009,23801,2019,10,13,0,1,N
IDCJAC0009,23801,2019,10,14,0.2,1,N
IDCJAC0009,23801,2019,10,15,0,1,N
IDCJAC0009,23801,2019,10,16,4.8,1,N
IDCJAC0009,23801,2019,10,17,11,1,N
IDCJAC0009,23801,2019,10,18,0,1,N
IDCJAC0009,23801,2019,10,19,0.8,1,N
IDCJAC0009,23801,2019,10,20,0,1,N
IDCJAC0009,23801,2019,10,21,0,1,N
IDCJAC0009,23801,2019,10,22,0,1,N
IDCJAC0009,23801,2019,10,23,0,1,N
IDCJAC0009,23801,2019,10,24,0,1,N
IDCJAC0009,23801,2019,10,25,0,1,N
IDCJAC0009,23801,2019,10,26,8.2,1,N
IDCJAC0009,23801,2019,10,27,0,1,N
IDCJAC0009,23801,2019,10,28,0,1,N
IDCJAC0009,23801,2019,10,29,0,1,N
IDCJAC0009,23801,2019,10,30,0,1,N
IDCJAC0009,23801,2019,10,31,0,1,N
IDCJAC0009,23801,2019,11,1,0,1,N
IDCJAC0009,23801,2019,11,2,7.6,1,N
IDCJAC0009,23801,2019,11,3,0,1,N
IDCJAC0009,23801,2019,11,4,3.4,1,N
IDCJAC0009,23801,2019,11,5,0,1,N
IDCJAC0009,23801,2019,11,6,0,1,N
IDCJAC0009,23801,2019,11,7,2.2,1,N
IDCJAC0009,23801,2019,11,8,5.8,1,N
IDCJAC0009,23801,2019,11,9,0.8,1,N
IDCJAC0009,23801,2019,11,10,0,1,N
IDCJAC0009,23801,2019,11,11,0,1,N
IDCJAC0009,23801,2019,11,12,0,1,N
IDCJAC0009,23801,2019,11,13,0,1,N
IDCJAC0009,23801,2019,11,14,0,1,N
IDCJAC0009,23801,2019,11,15,0,1,N
IDCJAC0009,23801,2019,11,16,0,1,N
IDCJAC0009,23801,2019,11,17,0,1,N
IDCJAC0009,23801,2019,11,18,0,1,N
IDCJAC0009,23801,2019,11,19,0,1,N
IDCJAC0009,23801,2019,11,20,0,1,N
IDCJAC0009,23801,2019,11,21,0,1,N
IDCJAC0009,23801,2019,11,22,0,1,N
IDCJAC0009,23801,2019,11,23,0,1,N
IDCJAC0009,23801,2019,11,24,0,1,N
IDCJAC0009,23801,2019,11,25,0,1,N
IDCJAC0009,23801,2019,11,26,0,1,N
IDCJAC0009,23801,2019,11,27,0,1,N
IDCJAC0009,23801,2019,11,28,0,1,N
IDCJAC0009,23801,2019,11,29,0,1,N
IDCJAC0009,23801,2019,11,30,2.4,1,N
IDCJAC0009,23801,2019,12,1,9.4,1,N
IDCJAC0009,23801,2019,12,2,13.6,1,N
IDCJAC0009,23801,2019,12,3,0,1,N
IDCJAC0009,23801,2019,12,4,0,1,N
IDCJAC0009,23801,2019,12,5,0,1,N
IDCJAC0009,23801,2019,12,6,0,1,N
IDCJAC0009,23801,2019,12,7,0,1,N
IDCJAC0009,23801,2019,12,8,0,1,N
IDCJAC0009,23801,2019,12,9,0,1,N
IDCJAC0009,23801,2019,12,10,0,1,N
IDCJAC0009,23801,2019,12,11,0,1,N
IDCJAC0009,23801,2019,12,12,0,1,N
IDCJAC0009,23801,2019,12,13,0,1,N
IDCJAC0009,23801,2019,12,14,0,1,N
IDCJAC0009,23801,2019,12,15,0,1,N
IDCJAC0009,23801,2019,12,16,0,1,N
IDCJAC0009,23801,2019,12,17,0,1,N
IDCJAC0009,23801,2019,12,18,0,1,N
IDCJAC0009,23801,2019,12,19,0,1,N
IDCJAC0009,23801,2019,12,20,0,1,N
IDCJAC0009,23801,2019,12,21,0,1,N
IDCJAC0009,23801,2019,12,22,0,1,N
IDCJAC0009,23801,2019,12,23,0,1,N
IDCJAC0009,23801,2019,12,24,0,1,N
IDCJAC0009,23801,2019,12,25,0,1,N
IDCJAC0009,23801,2019,12,26,0,1,N
IDCJAC0009,23801,2019,12,27,0,1,N
IDCJAC0009,23801,2019,12,28,0,1,N
IDCJAC0009,23801,2019,12,29,0,1,N
IDCJAC0009,23801,2019,12,30,0,1,N
IDCJAC0009,23801,2019,12,31,0,1,N
